date,liquidity_deficit_surplus_bln_rub_lag_1d,liquidity_deficit_surplus_bln_rub_change_1d,liquidity_deficit_surplus_bln_rub_change_5d,cbr_liquidity_stress_mad_score,cbr_liquidity_drain_mad_score,budget_funds_total_mln_rub_lagged,budget_funds_total_mln_rub_change_lagged,budget_funds_total_mln_rub_pct_change_lagged,budget_funds_rub_mln_rub_lagged,budget_funds_rub_mln_rub_change_lagged,budget_funds_rub_mln_rub_pct_change_lagged,budget_funds_rub_share_lagged,roskazna_auction_day_flag_lag_1d,roskazna_demand_volume_mln_rub_lag_1d,roskazna_cover_ratio_lag_1d,roskazna_bidders_count_lag_1d,roskazna_first_leg_settled_volume_mln_rub,roskazna_second_leg_return_volume_mln_rub,roskazna_net_flow_by_legs_mln_rub,roskazna_first_leg_auctions_count,roskazna_second_leg_auctions_count,roskazna_net_flow_rolling_7d_mln_rub,roskazna_net_flow_rolling_14d_mln_rub,roskazna_net_flow_rolling_30d_mln_rub,roskazna_first_leg_rolling_7d_mln_rub,roskazna_first_leg_rolling_14d_mln_rub,roskazna_first_leg_rolling_30d_mln_rub,roskazna_second_leg_rolling_7d_mln_rub,roskazna_second_leg_rolling_14d_mln_rub,roskazna_second_leg_rolling_30d_mln_rub,roskazna_net_flow_stress_mad_score,Flag_Budget_Drain,days_since_last_roskazna_auction
2016-11-03,-16.5,-459.7,-458.8,3.542567628698,2.034616260533,28290.0,-10648.0,-0.273460372901,6700.0,-5245.0,-0.439095856007,0.236832803111,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-11-07,77.9,94.4,-158.8,3.456787330317,0.667881548975,28290.0,-10648.0,-0.273460372901,6700.0,-5245.0,-0.439095856007,0.236832803111,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-11-08,-26.7,-104.6,-292.6,3.543721770551,1.275540386803,28290.0,-10648.0,-0.273460372901,6700.0,-5245.0,-0.439095856007,0.236832803111,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-11-09,-32.3,-5.6,-415.7,3.541514454517,1.833181818182,28290.0,-10648.0,-0.273460372901,6700.0,-5245.0,-0.439095856007,0.236832803111,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-11-10,-172.0,-139.7,-615.2,3.656469317977,2.725232373611,28290.0,-10648.0,-0.273460372901,6700.0,-5245.0,-0.439095856007,0.236832803111,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-11-11,-123.1,48.9,-106.6,3.597392122597,0.41358869129,28290.0,-10648.0,-0.273460372901,6700.0,-5245.0,-0.439095856007,0.236832803111,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-11-14,-142.4,-19.3,-220.3,3.599660805141,0.930189974823,28290.0,-10648.0,-0.273460372901,6700.0,-5245.0,-0.439095856007,0.236832803111,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-11-15,-209.6,-67.2,-182.9,3.658456046408,0.756086357373,28290.0,-10648.0,-0.273460372901,6700.0,-5245.0,-0.439095856007,0.236832803111,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-11-16,-208.1,1.5,-175.8,3.656255577369,0.724741081703,28290.0,-10648.0,-0.273460372901,6700.0,-5245.0,-0.439095856007,0.236832803111,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-11-17,-103.0,105.1,69.0,3.542940967283,-0.402489626556,28290.0,-10648.0,-0.273460372901,6700.0,-5245.0,-0.439095856007,0.236832803111,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-11-18,-7.8,95.2,115.3,3.421660204441,-0.608595725121,28290.0,-10648.0,-0.273460372901,6700.0,-5245.0,-0.439095856007,0.236832803111,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-11-21,-25.4,-17.6,117.0,3.435666710776,-0.611034482759,28290.0,-10648.0,-0.273460372901,6700.0,-5245.0,-0.439095856007,0.236832803111,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-11-22,-133.8,-108.4,75.8,3.505745110078,-0.412993572084,28290.0,-10648.0,-0.273460372901,6700.0,-5245.0,-0.439095856007,0.236832803111,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-11-23,-155.9,-22.1,52.2,3.506437393619,-0.296738631144,28290.0,-10648.0,-0.273460372901,6700.0,-5245.0,-0.439095856007,0.236832803111,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-11-24,-149.6,6.3,-46.6,3.482453092425,0.14998844465,28290.0,-10648.0,-0.273460372901,6700.0,-5245.0,-0.439095856007,0.236832803111,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-11-25,-161.1,-11.5,-153.3,3.498279541792,0.634056299031,28290.0,-10648.0,-0.273460372901,6700.0,-5245.0,-0.439095856007,0.236832803111,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-11-28,-24.5,136.6,0.9,3.360159569855,-0.069837587007,28290.0,-10648.0,-0.273460372901,6700.0,-5245.0,-0.439095856007,0.236832803111,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-11-29,472.9,497.4,606.7,2.887802367473,-2.854310742278,28290.0,-10648.0,-0.273460372901,6700.0,-5245.0,-0.439095856007,0.236832803111,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-11-30,441.3,-31.6,597.2,2.884782423571,-2.80487804878,28290.0,-10648.0,-0.273460372901,6700.0,-5245.0,-0.439095856007,0.236832803111,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-01,327.7,-113.6,477.3,2.963394977944,-2.250574712644,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-02,557.5,229.8,718.6,2.763113223561,-3.349530139812,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-05,254.9,-302.6,279.4,3.01685202479,-1.331809872029,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-06,192.1,-62.8,-280.8,3.068909847906,1.227501142074,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-07,-89.6,-281.7,-530.9,3.290559972932,2.368493150685,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-08,-138.1,-48.5,-465.8,3.324491002788,2.06747207659,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-09,326.4,464.5,-231.1,2.917343204476,0.997718978102,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-12,361.3,34.9,106.4,2.882911658401,-0.542132907056,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-13,358.6,-2.7,166.5,2.876550972502,-0.816354499772,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-14,250.7,-107.9,340.3,2.96488434462,-1.609499885819,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-15,175.8,-74.9,313.9,3.015154045253,-1.487448653583,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-16,-76.0,-251.8,-402.4,3.21727901358,1.780565693431,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-19,-177.2,-101.2,-538.5,3.301145594668,2.397722095672,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-20,436.0,613.2,77.4,2.789785035827,-0.408302919708,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-21,375.8,-60.2,125.1,2.840542231491,-0.62574167047,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-22,220.1,-155.7,44.3,2.956369982548,-0.256217202829,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-23,185.3,-34.8,261.3,2.973895748736,-1.24487004104,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-26,209.8,24.5,387.0,2.946945869889,-1.816461468308,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-27,355.8,146.0,-80.2,2.825121012784,0.31235750114,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-28,729.7,373.9,353.9,2.51547244746,-1.665526675787,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-29,680.7,-49.0,460.6,2.54845233182,-2.146563495676,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2016-12-30,563.1,-117.6,377.8,2.637763504611,-1.768949771689,23855.0,-4435.0,-0.156769176387,6804.0,104.0,0.01552238806,0.285223223643,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-01-01,821.2,258.1,611.4,2.42132252595,-2.802351876979,26921.0,3066.0,0.128526514358,6959.0,155.0,0.022780717225,0.258497084061,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-01-09,678.9,-142.3,323.1,2.536230679741,-1.496269500339,26921.0,3066.0,0.128526514358,6959.0,155.0,0.022780717225,0.258497084061,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-01-10,460.4,-218.5,-269.3,2.70298013245,1.180379746835,26921.0,3066.0,0.128526514358,6959.0,155.0,0.022780717225,0.258497084061,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-01-11,329.9,-130.5,-350.8,2.794049777485,1.540754120569,26921.0,3066.0,0.128526514358,6959.0,155.0,0.022780717225,0.258497084061,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-01-12,-302.9,-632.8,-866.0,3.253471940226,3.884597910041,26921.0,3066.0,0.128526514358,6959.0,155.0,0.022780717225,0.258497084061,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-01-13,-391.1,-88.2,-1212.3,3.291168873103,5.0,26921.0,3066.0,0.128526514358,6959.0,155.0,0.022780717225,0.258497084061,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-01-16,-379.5,11.6,-1058.4,3.279932206126,4.73191681736,26921.0,3066.0,0.128526514358,6959.0,155.0,0.022780717225,0.258497084061,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-01-17,-529.0,-149.5,-989.4,3.398692810458,4.417306823317,26921.0,3066.0,0.128526514358,6959.0,155.0,0.022780717225,0.258497084061,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-01-18,-461.2,67.8,-791.1,3.320978740473,3.518970189702,26921.0,3066.0,0.128526514358,6959.0,155.0,0.022780717225,0.258497084061,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-01-19,-506.7,-45.5,-203.8,3.336658951233,0.867224609817,26921.0,3066.0,0.128526514358,6959.0,155.0,0.022780717225,0.258497084061,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-01-20,-517.0,-10.3,-125.9,3.339422463306,0.514712539611,26921.0,3066.0,0.128526514358,6959.0,155.0,0.022780717225,0.258497084061,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-01-23,-610.0,-93.0,-230.5,3.406215139442,0.987330316742,26921.0,3066.0,0.128526514358,6959.0,155.0,0.022780717225,0.258497084061,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-01-24,-722.8,-112.8,-193.8,3.495140216699,0.820814479638,26921.0,3066.0,0.128526514358,6959.0,155.0,0.022780717225,0.258497084061,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-01-25,-552.3,170.5,-91.1,3.355698822031,0.348190045249,26921.0,3066.0,0.128526514358,6959.0,155.0,0.022780717225,0.258497084061,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-01-26,-426.6,125.7,80.1,3.247707150514,-0.419501133787,26921.0,3066.0,0.128526514358,6959.0,155.0,0.022780717225,0.258497084061,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-01-27,324.2,750.8,841.2,2.64669044788,-3.865489130435,26921.0,3066.0,0.128526514358,6959.0,155.0,0.022780717225,0.258497084061,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-01-30,107.9,-216.3,717.9,2.811241643922,-3.305115436849,26921.0,3066.0,0.128526514358,6959.0,155.0,0.022780717225,0.258497084061,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-01-31,153.2,45.3,876.0,2.761833503977,-4.022192028986,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-02-01,114.4,-38.8,666.7,2.764202547472,-3.072430964237,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-02-02,258.2,143.8,684.8,2.624951539118,-3.147989154993,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-02-03,-89.9,-348.1,-414.1,2.885335292753,1.816169828365,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-02-06,-125.0,-35.1,-232.9,2.902939587995,0.998869034155,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-02-07,-338.7,-213.7,-491.9,3.055771375822,2.168625678119,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-02-08,-481.6,-142.9,-596.0,3.153397760393,2.634619724667,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-02-09,-392.6,89.0,-650.8,3.07700841622,2.876971608833,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-02-10,-390.4,2.2,-300.5,3.070757240009,1.287834495165,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-02-13,-434.8,-44.4,-309.8,3.084470114375,1.318528488111,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-02-14,-492.5,-57.7,-153.8,3.120825743777,0.612592426619,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-02-15,-561.4,-68.9,-79.8,3.16191376702,0.276156264032,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-02-16,-534.1,27.3,-141.5,3.126195316618,0.555856465809,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-02-17,-572.8,-38.7,-182.4,3.140815484452,0.744101633394,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-02-20,-682.3,-109.5,-247.5,3.208252354612,1.033431217529,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-02-21,-709.0,-26.7,-216.5,3.201543484714,0.89402173913,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-02-22,-801.7,-92.7,-240.3,3.243553852954,0.999321266968,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-02-27,-834.3,-32.6,-300.2,3.251732355637,1.267631103074,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-02-28,-815.9,18.4,-243.1,3.226615024847,1.007680144567,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-03-01,-342.0,473.9,340.3,2.867135158753,-1.625733634312,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-03-02,0.9,342.9,709.9,2.589253516048,-3.282403240324,8252.0,-18669.0,-0.693473496527,3931.0,-3028.0,-0.435119988504,0.476369365002,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-03-03,-297.9,-298.8,503.8,2.796372926487,-2.342741935484,18295.0,10043.0,1.217038293747,5652.0,1721.0,0.437802085983,0.308936867997,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-03-06,-356.2,-58.3,478.1,2.829683348891,-2.220062555853,18295.0,10043.0,1.217038293747,5652.0,1721.0,0.437802085983,0.308936867997,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-03-07,-738.7,-382.5,77.2,3.092969141548,-0.427358068842,18295.0,10043.0,1.217038293747,5652.0,1721.0,0.437802085983,0.308936867997,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-03-09,-676.8,61.9,-334.8,3.03748125937,1.412198391421,18295.0,10043.0,1.217038293747,5652.0,1721.0,0.437802085983,0.308936867997,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-03-10,-640.4,36.4,-641.3,2.997332764323,2.777678571429,18295.0,10043.0,1.217038293747,5652.0,1721.0,0.437802085983,0.308936867997,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-03-13,-625.0,15.4,-327.1,2.972363945578,1.372212310437,18295.0,10043.0,1.217038293747,5652.0,1721.0,0.437802085983,0.308936867997,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-03-14,-769.0,-144.0,-412.8,3.060824160316,1.751336898396,18295.0,10043.0,1.217038293747,5652.0,1721.0,0.437802085983,0.308936867997,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-03-15,-748.6,20.4,-9.9,3.033024170883,-0.042595896521,18295.0,10043.0,1.217038293747,5652.0,1721.0,0.437802085983,0.308936867997,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-03-16,-541.3,207.3,135.5,2.872150748147,-0.690178571429,18295.0,10043.0,1.217038293747,5652.0,1721.0,0.437802085983,0.308936867997,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-03-17,-584.3,-43.0,56.1,2.887002504871,-0.334450402145,18295.0,10043.0,1.217038293747,5652.0,1721.0,0.437802085983,0.308936867997,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-03-20,-619.8,-35.5,5.2,2.90881596329,-0.105498435405,18295.0,10043.0,1.217038293747,5652.0,1721.0,0.437802085983,0.308936867997,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-03-21,-703.0,-83.2,66.0,2.96435272045,-0.377996863097,18295.0,10043.0,1.217038293747,5652.0,1721.0,0.437802085983,0.308936867997,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-03-22,-646.7,56.3,101.9,2.920437196391,-0.539739559946,18295.0,10043.0,1.217038293747,5652.0,1721.0,0.437802085983,0.308936867997,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
2017-03-23,-863.3,-216.6,-322.0,3.065770323654,1.360743894242,18295.0,10043.0,1.217038293747,5652.0,1721.0,0.437802085983,0.308936867997,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
